-2.2424e-07,0.00516922
-2.2422e-07,0.0064538
-2.242e-07,0.00744812
-2.2418e-07,0.00834671
-2.2416e-07,0.00923295
-2.2414e-07,0.00994627
-2.2412e-07,0.0102952
-2.241e-07,0.0102983
-2.2408e-07,0.0102458
-2.2406e-07,0.0104095
-2.2404e-07,0.0107769
-2.2402e-07,0.0110919
-2.24e-07,0.011166
-2.2398e-07,0.0110888
-2.2396e-07,0.0110765
-2.2394e-07,0.0111475
-2.2392e-07,0.0110332
-2.239e-07,0.0104156
-2.2388e-07,0.00924222
-2.2386e-07,0.00780632
-2.2384e-07,0.00649395
-2.2382e-07,0.00541934
-2.238e-07,0.00436635
-2.2378e-07,0.00301075
-2.2376e-07,0.00124444
-2.2374e-07,-0.000716403
-2.2372e-07,-0.00256917
-2.237e-07,-0.00419652
-2.2368e-07,-0.00572196
-2.2366e-07,-0.00730608
-2.2364e-07,-0.00892416
-2.2362e-07,-0.0104373
-2.236e-07,-0.0117712
-2.2358e-07,-0.0129848
-2.2356e-07,-0.0141366
-2.2354e-07,-0.0151402
-2.2352e-07,-0.0158813
-2.235e-07,-0.0164526
-2.2348e-07,-0.0170918
-2.2346e-07,-0.017907
-2.2344e-07,-0.0186604
-2.2342e-07,-0.0189785
-2.234e-07,-0.0187654
-2.2338e-07,-0.018327
-2.2336e-07,-0.018012
-2.2334e-07,-0.0177958
-2.2332e-07,-0.017311
-2.233e-07,-0.0162766
-2.2328e-07,-0.014819
-2.2326e-07,-0.0133399
-2.2324e-07,-0.0120893
-2.2322e-07,-0.0109313
-2.232e-07,-0.00956336
-2.2318e-07,-0.00785264
-2.2316e-07,-0.00591341
-2.2314e-07,-0.00398345
-2.2312e-07,-0.00217391
-2.231e-07,-0.000494071
-2.2308e-07,0.00104373
-2.2306e-07,0.00234375
-2.2304e-07,0.00330719
-2.2302e-07,0.00402977
-2.23e-07,0.00478323
-2.2298e-07,0.00583004
-2.2296e-07,0.00717638
-2.2294e-07,0.00853508
-2.2292e-07,0.00958498
-2.229e-07,0.0102612
-2.2288e-07,0.010814
-2.2286e-07,0.011552
-2.2284e-07,0.012534
-2.2282e-07,0.0135468
-2.228e-07,0.0143312
